"Time (LCLG)","Lat (deg)","Lon (deg)","Alt (km)"
24 Sep 2017 23:39:00.640,53.680,-87.287,516.861558
24 Sep 2017 23:40:00.640,57.372,-89.066,518.187712
24 Sep 2017 23:41:00.640,61.038,-91.185,519.448100
24 Sep 2017 23:42:00.640,64.669,-93.789,520.623822
24 Sep 2017 23:43:00.640,68.249,-97.113,521.697528
24 Sep 2017 23:44:00.640,71.748,-101.561,522.653692
24 Sep 2017 23:45:00.640,75.114,-107.871,523.478855
24 Sep 2017 23:46:00.640,78.231,-117.445,524.161840
24 Sep 2017 23:47:00.640,80.846,-132.857,524.693920
24 Sep 2017 23:48:00.640,82.421,-156.959,525.068946
24 Sep 2017 23:49:00.640,82.291,174.136,525.283436
24 Sep 2017 23:50:00.640,80.526,151.290,525.336619
24 Sep 2017 23:51:00.640,77.817,136.902,525.230432
24 Sep 2017 23:52:00.640,74.655,127.911,524.969475
24 Sep 2017 23:53:00.640,71.268,121.928,524.560927
24 Sep 2017 23:54:00.640,67.757,117.672,524.014413
24 Sep 2017 23:55:00.640,64.172,114.469,523.341833
24 Sep 2017 23:56:00.640,60.539,111.945,522.557155
24 Sep 2017 23:57:00.640,56.872,109.881,521.676173
24 Sep 2017 23:58:00.640,53.181,108.142,520.716228
24 Sep 2017 23:59:00.640,49.472,106.638,519.695910
25 Sep 2017 00:00:00.640,45.748,105.311,518.634730
25 Sep 2017 00:01:00.640,42.013,104.117,517.552777
25 Sep 2017 00:02:00.640,38.267,103.029,516.470361
25 Sep 2017 00:03:00.640,34.513,102.022,515.407657
25 Sep 2017 00:04:00.640,30.752,101.080,514.384335
25 Sep 2017 00:05:00.640,26.985,100.189,513.419211
25 Sep 2017 00:06:00.640,23.213,99.340,512.529906
25 Sep 2017 00:07:00.640,19.436,98.523,511.732519
25 Sep 2017 00:08:00.640,15.655,97.732,511.041338
25 Sep 2017 00:09:00.640,11.872,96.960,510.468571
25 Sep 2017 00:10:00.640,8.086,96.203,510.024126
25 Sep 2017 00:11:00.640,4.299,95.455,509.715425
25 Sep 2017 00:12:00.640,0.510,94.711,509.547271
25 Sep 2017 00:13:00.640,-3.278,93.969,509.521759
25 Sep 2017 00:14:00.640,-7.066,93.222,509.638238
25 Sep 2017 00:15:00.640,-10.853,92.468,509.893337
25 Sep 2017 00:16:00.640,-14.637,91.700,510.281023
25 Sep 2017 00:17:00.640,-18.420,90.915,510.792726
25 Sep 2017 00:18:00.640,-22.199,90.105,511.417503
25 Sep 2017 00:19:00.640,-25.973,89.266,512.142252
25 Sep 2017 00:20:00.640,-29.743,88.387,512.951957
25 Sep 2017 00:21:00.640,-33.507,87.460,513.829975
25 Sep 2017 00:22:00.640,-37.265,86.471,514.758347
25 Sep 2017 00:23:00.640,-41.014,85.406,515.718135
25 Sep 2017 00:24:00.640,-44.754,84.243,516.689771
25 Sep 2017 00:25:00.640,-48.484,82.954,517.653416
25 Sep 2017 00:26:00.640,-52.199,81.501,518.589320
25 Sep 2017 00:27:00.640,-55.897,79.831,519.478183
25 Sep 2017 00:28:00.640,-59.573,77.863,520.301496
25 Sep 2017 00:29:00.640,-63.218,75.476,521.041877
25 Sep 2017 00:30:00.640,-66.820,72.478,521.683379
25 Sep 2017 00:31:00.640,-70.356,68.545,522.211769
25 Sep 2017 00:32:00.640,-73.785,63.103,522.614787
25 Sep 2017 00:33:00.640,-77.023,55.069,522.882357
25 Sep 2017 00:34:00.640,-79.886,42.386,523.006774
25 Sep 2017 00:35:00.640,-81.964,21.905,522.982842
25 Sep 2017 00:36:00.640,-82.568,-6.345,522.807973
25 Sep 2017 00:37:00.640,-81.382,-32.574,522.482244
25 Sep 2017 00:38:00.640,-78.969,-50.051,522.008410
25 Sep 2017 00:39:00.640,-75.945,-60.834,521.391870
25 Sep 2017 00:40:00.640,-72.627,-67.813,520.640593
25 Sep 2017 00:41:00.640,-69.153,-72.652,519.764997
25 Sep 2017 00:42:00.640,-65.588,-76.218,518.777790
25 Sep 2017 00:43:00.640,-61.966,-78.979,517.693768
25 Sep 2017 00:44:00.640,-58.305,-81.206,516.529582
25 Sep 2017 00:45:00.640,-54.617,-83.062,515.303462
25 Sep 2017 00:46:00.640,-50.908,-84.651,514.034921
25 Sep 2017 00:47:00.640,-47.183,-86.043,512.744425
25 Sep 2017 00:48:00.640,-43.445,-87.285,511.453053
25 Sep 2017 00:49:00.640,-39.696,-88.412,510.182130
25 Sep 2017 00:50:00.640,-35.937,-89.450,508.952865
25 Sep 2017 00:51:00.640,-32.171,-90.416,507.785970
25 Sep 2017 00:52:00.640,-28.399,-91.326,506.701303
25 Sep 2017 00:53:00.640,-24.620,-92.191,505.717507
25 Sep 2017 00:54:00.640,-20.837,-93.020,504.851673
25 Sep 2017 00:55:00.640,-17.050,-93.821,504.119031
25 Sep 2017 00:56:00.640,-13.259,-94.600,503.532665
25 Sep 2017 00:57:00.640,-9.466,-95.363,503.103273
25 Sep 2017 00:58:00.640,-5.672,-96.115,502.838965
25 Sep 2017 00:59:00.640,-1.876,-96.861,502.745109
25 Sep 2017 01:00:00.640,1.920,-97.604,502.824226
25 Sep 2017 01:01:00.640,5.715,-98.350,503.075942
25 Sep 2017 01:02:00.640,9.510,-99.102,503.496985
25 Sep 2017 01:03:00.640,13.302,-99.865,504.081250
25 Sep 2017 01:04:00.640,17.092,-100.645,504.819898
25 Sep 2017 01:05:00.640,20.878,-101.446,505.701522
25 Sep 2017 01:06:00.640,24.660,-102.275,506.712348
25 Sep 2017 01:07:00.640,28.437,-103.140,507.836486
25 Sep 2017 01:08:00.640,32.209,-104.050,509.056211
25 Sep 2017 01:09:00.640,35.973,-105.017,510.352282
25 Sep 2017 01:10:00.640,39.730,-106.055,511.704275
25 Sep 2017 01:11:00.640,43.477,-107.183,513.090950
25 Sep 2017 01:12:00.640,47.213,-108.426,514.490611
25 Sep 2017 01:13:00.640,50.937,-109.818,515.881483
25 Sep 2017 01:14:00.640,54.643,-111.408,517.242081
25 Sep 2017 01:15:00.640,58.329,-113.265,518.551570
25 Sep 2017 01:16:00.640,61.987,-115.493,519.790112
25 Sep 2017 01:17:00.640,65.607,-118.257,520.939191
25 Sep 2017 01:18:00.640,69.169,-121.825,521.981912
25 Sep 2017 01:19:00.640,72.641,-126.668,522.903273
25 Sep 2017 01:20:00.640,75.956,-133.653,523.690400
25 Sep 2017 01:21:00.640,78.976,-144.444,524.332748
25 Sep 2017 01:22:00.640,81.386,-161.929,524.822258
25 Sep 2017 01:23:00.640,82.569,171.848,525.153479
25 Sep 2017 01:24:00.640,81.963,143.620,525.323641
25 Sep 2017 01:25:00.640,79.886,123.155,525.332689
25 Sep 2017 01:26:00.640,77.025,110.478,525.183271
25 Sep 2017 01:27:00.640,73.790,102.446,524.880678
25 Sep 2017 01:28:00.640,70.364,97.004,524.432750
25 Sep 2017 01:29:00.640,66.830,93.071,523.849732
25 Sep 2017 01:30:00.640,63.230,90.072,523.144095
25 Sep 2017 01:31:00.640,59.587,87.685,522.330317
25 Sep 2017 01:32:00.640,55.914,85.717,521.424634
25 Sep 2017 01:33:00.640,52.218,84.046,520.444752
25 Sep 2017 01:34:00.640,48.504,82.593,519.409544
25 Sep 2017 01:35:00.640,44.777,81.304,518.338715
25 Sep 2017 01:36:00.640,41.039,80.140,517.252456
25 Sep 2017 01:37:00.640,37.291,79.075,516.171088
25 Sep 2017 01:38:00.640,33.535,78.086,515.114698
25 Sep 2017 01:39:00.640,29.772,77.158,514.102778
25 Sep 2017 01:40:00.640,26.004,76.280,513.153874
25 Sep 2017 01:41:00.640,22.230,75.440,512.285249
25 Sep 2017 01:42:00.640,18.452,74.630,511.512566
25 Sep 2017 01:43:00.640,14.670,73.845,510.849604
25 Sep 2017 01:44:00.640,10.886,73.077,510.307999
25 Sep 2017 01:45:00.640,7.100,72.323,509.897034
25 Sep 2017 01:46:00.640,3.312,71.576,509.623466
25 Sep 2017 01:47:00.640,-0.476,70.833,509.491405
25 Sep 2017 01:48:00.640,-4.264,70.090,509.502235
25 Sep 2017 01:49:00.640,-8.052,69.342,509.654600
25 Sep 2017 01:50:00.640,-11.838,68.584,509.944426
25 Sep 2017 01:51:00.640,-15.623,67.813,510.365010
25 Sep 2017 01:52:00.640,-19.404,67.022,510.907147
25 Sep 2017 01:53:00.640,-23.182,66.205,511.559311
25 Sep 2017 01:54:00.640,-26.956,65.356,512.307873
25 Sep 2017 01:55:00.640,-30.724,64.466,513.137366
25 Sep 2017 01:56:00.640,-34.487,63.524,514.030769
25 Sep 2017 01:57:00.640,-38.242,62.517,514.969834
25 Sep 2017 01:58:00.640,-41.990,61.428,515.935421
25 Sep 2017 01:59:00.640,-45.727,60.236,516.907851
25 Sep 2017 02:00:00.640,-49.453,58.909,517.867270
25 Sep 2017 02:01:00.640,-53.164,57.405,518.794004
25 Sep 2017 02:02:00.640,-56.857,55.666,519.668922
25 Sep 2017 02:03:00.640,-60.526,53.603,520.473770
25 Sep 2017 02:04:00.640,-64.162,51.079,521.191505
25 Sep 2017 02:05:00.640,-67.749,47.876,521.806592
25 Sep 2017 02:06:00.640,-71.263,43.620,522.305282
25 Sep 2017 02:07:00.640,-74.652,37.636,522.675855
25 Sep 2017 02:08:00.640,-77.816,28.642,522.908830
25 Sep 2017 02:09:00.640,-80.527,14.243,522.997134
25 Sep 2017 02:10:00.640,-82.292,-8.625,522.936233
25 Sep 2017 02:11:00.640,-82.420,-37.550,522.724220
25 Sep 2017 02:12:00.640,-80.841,-61.650,522.361863
25 Sep 2017 02:13:00.640,-78.222,-77.052,521.852599
25 Sep 2017 02:14:00.640,-75.102,-86.617,521.202496
25 Sep 2017 02:15:00.640,-71.733,-92.921,520.420164
25 Sep 2017 02:16:00.640,-68.231,-97.365,519.516625
25 Sep 2017 02:17:00.640,-64.649,-100.686,518.505142
25 Sep 2017 02:18:00.640,-61.015,-103.288,517.401007
25 Sep 2017 02:19:00.640,-57.347,-105.405,516.221299
25 Sep 2017 02:20:00.640,-53.652,-107.183,514.984602
25 Sep 2017 02:21:00.640,-49.939,-108.715,513.710699
25 Sep 2017 02:22:00.640,-46.210,-110.064,512.420240
25 Sep 2017 02:23:00.640,-42.469,-111.274,511.134392
25 Sep 2017 02:24:00.640,-38.717,-112.375,509.874476
25 Sep 2017 02:25:00.640,-34.957,-113.393,508.661597
25 Sep 2017 02:26:00.640,-31.189,-114.343,507.516270
25 Sep 2017 02:27:00.640,-27.415,-115.240,506.458060
25 Sep 2017 02:28:00.640,-23.635,-116.095,505.505229
25 Sep 2017 02:29:00.640,-19.850,-116.916,504.674403
25 Sep 2017 02:30:00.640,-16.062,-117.710,503.980270
25 Sep 2017 02:31:00.640,-12.271,-118.485,503.435309
25 Sep 2017 02:32:00.640,-8.478,-119.245,503.049552
25 Sep 2017 02:33:00.640,-4.683,-119.995,502.830403
25 Sep 2017 02:34:00.640,-0.887,-120.739,502.782489
25 Sep 2017 02:35:00.640,2.909,-121.483,502.907577
25 Sep 2017 02:36:00.640,6.704,-122.230,503.204530
25 Sep 2017 02:37:00.640,10.498,-122.984,503.669329
25 Sep 2017 02:38:00.640,14.289,-123.751,504.295141
25 Sep 2017 02:39:00.640,18.078,-124.536,505.072439
25 Sep 2017 02:40:00.640,21.863,-125.343,505.989178
25 Sep 2017 02:41:00.640,25.644,-126.181,507.031009
25 Sep 2017 02:42:00.640,29.420,-127.057,508.181535
25 Sep 2017 02:43:00.640,33.190,-127.981,509.422606
25 Sep 2017 02:44:00.640,36.952,-128.964,510.734642
25 Sep 2017 02:45:00.640,40.706,-130.024,512.096977
25 Sep 2017 02:46:00.640,44.451,-131.179,513.488218
25 Sep 2017 02:47:00.640,48.184,-132.457,514.886618
25 Sep 2017 02:48:00.640,51.903,-133.895,516.270448
25 Sep 2017 02:49:00.640,55.605,-135.547,517.618363
25 Sep 2017 02:50:00.640,59.285,-137.489,518.909763
25 Sep 2017 02:51:00.640,62.934,-139.837,520.125128
25 Sep 2017 02:52:00.640,66.541,-142.779,521.246347
25 Sep 2017 02:53:00.640,70.083,-146.622,522.256998
25 Sep 2017 02:54:00.640,73.523,-151.916,523.142622
25 Sep 2017 02:55:00.640,76.779,-159.687,523.890941
25 Sep 2017 02:56:00.640,79.681,-171.894,524.492053
25 Sep 2017 02:57:00.640,81.843,168.352,524.938576
25 Sep 2017 02:58:00.640,82.588,140.488,525.225763
25 Sep 2017 02:59:00.640,81.534,113.708,525.351557
25 Sep 2017 03:00:00.640,79.195,95.557,525.316622
25 Sep 2017 03:01:00.640,76.209,84.361,525.124308
25 Sep 2017 03:02:00.640,72.912,77.152,524.780593
25 Sep 2017 03:03:00.640,69.452,72.180,524.293968
25 Sep 2017 03:04:00.640,65.898,68.532,523.675287
25 Sep 2017 03:05:00.640,62.286,65.717,522.937577
25 Sep 2017 03:06:00.640,58.634,63.453,522.095809
25 Sep 2017 03:07:00.640,54.953,61.572,521.166640
25 Sep 2017 03:08:00.640,51.253,59.964,520.168123
25 Sep 2017 03:09:00.640,47.535,58.558,519.119389
25 Sep 2017 03:10:00.640,43.805,57.305,518.040314
25 Sep 2017 03:11:00.640,40.064,56.170,516.951169
25 Sep 2017 03:12:00.640,36.314,55.126,515.872258
25 Sep 2017 03:13:00.640,32.556,54.154,514.823558
25 Sep 2017 03:14:00.640,28.792,53.241,513.824357
25 Sep 2017 03:15:00.640,25.022,52.373,512.892908
25 Sep 2017 03:16:00.640,21.247,51.542,512.046095
25 Sep 2017 03:17:00.640,17.468,50.739,511.299125
25 Sep 2017 03:18:00.640,13.685,49.959,510.665250
25 Sep 2017 03:19:00.640,9.901,49.195,510.155520
25 Sep 2017 03:20:00.640,6.114,48.443,509.778580
25 Sep 2017 03:21:00.640,2.326,47.698,509.540514
25 Sep 2017 03:22:00.640,-1.463,46.955,509.444731
25 Sep 2017 03:23:00.640,-5.251,46.211,509.491907
25 Sep 2017 03:24:00.640,-9.038,45.461,509.679976
25 Sep 2017 03:25:00.640,-12.824,44.700,510.004172
25 Sep 2017 03:26:00.640,-16.608,43.924,510.457127
25 Sep 2017 03:27:00.640,-20.388,43.127,511.029014
25 Sep 2017 03:28:00.640,-24.165,42.303,511.707736
25 Sep 2017 03:29:00.640,-27.938,41.444,512.479159
25 Sep 2017 03:30:00.640,-31.705,40.541,513.327379
25 Sep 2017 03:31:00.640,-35.466,39.584,514.235023
25 Sep 2017 03:32:00.640,-39.219,38.558,515.183573
25 Sep 2017 03:33:00.640,-42.964,37.444,516.153711
25 Sep 2017 03:34:00.640,-46.699,36.220,517.125673
25 Sep 2017 03:35:00.640,-50.421,34.851,518.079612
25 Sep 2017 03:36:00.640,-54.128,33.293,518.995957
25 Sep 2017 03:37:00.640,-57.816,31.479,519.855765
25 Sep 2017 03:38:00.640,-61.477,29.312,520.641062
25 Sep 2017 03:39:00.640,-65.102,26.637,521.335162
25 Sep 2017 03:40:00.640,-68.673,23.204,521.922962
25 Sep 2017 03:41:00.640,-72.161,18.580,522.391212
25 Sep 2017 03:42:00.640,-75.505,11.971,522.728749
25 Sep 2017 03:43:00.640,-78.580,1.855,522.926695
25 Sep 2017 03:44:00.640,-81.106,-14.498,522.978619
25 Sep 2017 03:45:00.640,-82.506,-39.646,522.880656
25 Sep 2017 03:46:00.640,-82.151,-68.360,522.631583
25 Sep 2017 03:47:00.640,-80.231,-90.103,522.232856
25 Sep 2017 03:48:00.640,-77.443,-103.663,521.688594
25 Sep 2017 03:49:00.640,-74.241,-112.186,521.005528
25 Sep 2017 03:50:00.640,-70.830,-117.905,520.192899
25 Sep 2017 03:51:00.640,-67.303,-122.003,519.262321
25 Sep 2017 03:52:00.640,-63.706,-125.107,518.227597
25 Sep 2017 03:53:00.640,-60.062,-127.564,517.104500
25 Sep 2017 03:54:00.640,-56.386,-129.582,515.910518
25 Sep 2017 03:55:00.640,-52.686,-131.288,514.664569
25 Sep 2017 03:56:00.640,-48.968,-132.767,513.386682
25 Sep 2017 03:57:00.640,-45.236,-134.076,512.097666
25 Sep 2017 03:58:00.640,-41.492,-135.255,510.818755
25 Sep 2017 03:59:00.640,-37.738,-136.332,509.571238
25 Sep 2017 04:00:00.640,-33.975,-137.331,508.376091
25 Sep 2017 04:01:00.640,-30.206,-138.266,507.253609
25 Sep 2017 04:02:00.640,-26.430,-139.151,506.223039
25 Sep 2017 04:03:00.640,-22.649,-139.996,505.302241
25 Sep 2017 04:04:00.640,-18.864,-140.810,504.507354
25 Sep 2017 04:05:00.640,-15.075,-141.599,503.852508
25 Sep 2017 04:06:00.640,-11.283,-142.369,503.349557
25 Sep 2017 04:07:00.640,-7.489,-143.126,503.007860
25 Sep 2017 04:08:00.640,-3.694,-143.874,502.834101
25 Sep 2017 04:09:00.640,0.102,-144.618,502.832166
25 Sep 2017 04:10:00.640,3.897,-145.362,503.003059
25 Sep 2017 04:11:00.640,7.692,-146.110,503.344887
25 Sep 2017 04:12:00.640,11.486,-146.867,503.852886
25 Sep 2017 04:13:00.640,15.277,-147.638,504.519505
25 Sep 2017 04:14:00.640,19.064,-148.428,505.334542
25 Sep 2017 04:15:00.640,22.849,-149.243,506.285328
25 Sep 2017 04:16:00.640,26.628,-150.090,507.356955
25 Sep 2017 04:17:00.640,30.402,-150.977,508.532542
25 Sep 2017 04:18:00.640,34.170,-151.915,509.793537
25 Sep 2017 04:19:00.640,37.931,-152.917,511.120044
25 Sep 2017 04:20:00.640,41.683,-153.999,512.491177
25 Sep 2017 04:21:00.640,45.424,-155.183,513.885419
25 Sep 2017 04:22:00.640,49.154,-156.499,515.280998
25 Sep 2017 04:23:00.640,52.869,-157.987,516.656254
25 Sep 2017 04:24:00.640,56.566,-159.705,517.990008
25 Sep 2017 04:25:00.640,60.238,-161.740,519.261917
25 Sep 2017 04:26:00.640,63.878,-164.221,520.452804
25 Sep 2017 04:27:00.640,67.470,-167.360,521.544979
25 Sep 2017 04:28:00.640,70.991,-171.515,522.522515
25 Sep 2017 04:29:00.640,74.393,-177.327,523.371509
25 Sep 2017 04:30:00.640,77.579,173.987,524.080293
25 Sep 2017 04:31:00.640,80.338,160.139,524.639618
25 Sep 2017 04:32:00.640,82.204,138.009,525.042788
25 Sep 2017 04:33:00.640,82.479,109.218,525.285761
25 Sep 2017 04:34:00.640,81.018,84.441,525.367200
25 Sep 2017 04:35:00.640,78.461,68.428,525.288480
25 Sep 2017 04:36:00.640,75.373,58.507,525.053655
25 Sep 2017 04:37:00.640,72.023,52.005,524.669378
25 Sep 2017 04:38:00.640,68.534,47.443,524.144784
25 Sep 2017 04:39:00.640,64.962,44.048,523.491322
25 Sep 2017 04:40:00.640,61.338,41.398,522.722558
25 Sep 2017 04:41:00.640,57.678,39.247,521.853940
25 Sep 2017 04:42:00.640,53.992,37.446,520.902529
25 Sep 2017 04:43:00.640,50.286,35.896,519.886697
25 Sep 2017 04:44:00.640,46.565,34.534,518.825816
25 Sep 2017 04:45:00.640,42.832,33.315,517.739907
25 Sep 2017 04:46:00.640,39.089,32.205,516.649296
25 Sep 2017 04:47:00.640,35.336,31.182,515.574246
25 Sep 2017 04:48:00.640,31.577,30.227,514.534599
25 Sep 2017 04:49:00.640,27.811,29.326,513.549415
25 Sep 2017 04:50:00.640,24.039,28.468,512.636632
25 Sep 2017 04:51:00.640,20.263,27.645,511.812734
25 Sep 2017 04:52:00.640,16.483,26.849,511.092453
25 Sep 2017 04:53:00.640,12.700,26.074,510.488495
25 Sep 2017 04:54:00.640,8.915,25.314,510.011309
25 Sep 2017 04:55:00.640,5.127,24.564,509.668895
25 Sep 2017 04:56:00.640,1.339,23.820,509.466652
25 Sep 2017 04:57:00.640,-2.449,23.077,509.407286
25 Sep 2017 04:58:00.640,-6.237,22.332,509.490763
25 Sep 2017 04:59:00.640,-10.025,21.579,509.714308
25 Sep 2017 05:00:00.640,-13.810,20.815,510.072470
25 Sep 2017 05:01:00.640,-17.593,20.034,510.557227
25 Sep 2017 05:02:00.640,-21.373,19.231,511.158141
25 Sep 2017 05:03:00.640,-25.149,18.398,511.862559
25 Sep 2017 05:04:00.640,-28.920,17.529,512.655859
25 Sep 2017 05:05:00.640,-32.685,16.613,513.521722
25 Sep 2017 05:06:00.640,-36.444,15.639,514.442442
25 Sep 2017 05:07:00.640,-40.196,14.592,515.399256
25 Sep 2017 05:08:00.640,-43.938,13.452,516.372690
25 Sep 2017 05:09:00.640,-47.670,12.194,517.342921
25 Sep 2017 05:10:00.640,-51.389,10.781,518.290132
25 Sep 2017 05:11:00.640,-55.091,9.164,519.194878
25 Sep 2017 05:12:00.640,-58.773,7.269,520.038430
25 Sep 2017 05:13:00.640,-62.426,4.987,520.803112
25 Sep 2017 05:14:00.640,-66.039,2.144,521.472616
25 Sep 2017 05:15:00.640,-69.592,-1.547,522.032290
25 Sep 2017 05:16:00.640,-73.050,-6.591,522.469398
25 Sep 2017 05:17:00.640,-76.340,-13.926,522.773346
25 Sep 2017 05:18:00.640,-79.309,-25.351,522.935872
25 Sep 2017 05:19:00.640,-81.610,-43.881,522.951193
25 Sep 2017 05:20:00.640,-82.594,-70.963,522.816120
25 Sep 2017 05:21:00.640,-81.772,-98.615,522.530116
25 Sep 2017 05:22:00.640,-79.563,-117.985,522.095323
25 Sep 2017 05:23:00.640,-76.637,-129.940,521.516539
25 Sep 2017 05:24:00.640,-73.367,-137.569,520.801150
25 Sep 2017 05:25:00.640,-69.920,-142.782,519.959020
25 Sep 2017 05:26:00.640,-66.371,-146.575,519.002342
25 Sep 2017 05:27:00.640,-62.760,-149.484,517.945445
25 Sep 2017 05:28:00.640,-59.107,-151.811,516.804564
25 Sep 2017 05:29:00.640,-55.424,-153.737,515.597579
25 Sep 2017 05:30:00.640,-51.719,-155.377,514.343715
25 Sep 2017 05:31:00.640,-47.997,-156.807,513.063231
25 Sep 2017 05:32:00.640,-44.261,-158.079,511.777070
25 Sep 2017 05:33:00.640,-40.514,-159.229,510.506503
25 Sep 2017 05:34:00.640,-36.758,-160.284,509.272766
25 Sep 2017 05:35:00.640,-32.994,-161.265,508.096682
25 Sep 2017 05:36:00.640,-29.222,-162.186,506.998298
25 Sep 2017 05:37:00.640,-25.445,-163.060,505.996523
25 Sep 2017 05:38:00.640,-21.663,-163.896,505.108790
25 Sep 2017 05:39:00.640,-17.877,-164.702,504.350734
25 Sep 2017 05:40:00.640,-14.087,-165.486,503.735907
25 Sep 2017 05:41:00.640,-10.295,-166.252,503.275527
25 Sep 2017 05:42:00.640,-6.501,-167.006,502.978263
25 Sep 2017 05:43:00.640,-2.705,-167.753,502.850076
25 Sep 2017 05:44:00.640,1.091,-168.496,502.894100
25 Sep 2017 05:45:00.640,4.886,-169.241,503.110582
25 Sep 2017 05:46:00.640,8.681,-169.991,503.496871
25 Sep 2017 05:47:00.640,12.473,-170.751,504.047465
25 Sep 2017 05:48:00.640,16.264,-171.527,504.754104
25 Sep 2017 05:49:00.640,20.051,-172.323,505.605925
25 Sep 2017 05:50:00.640,23.834,-173.145,506.589651
25 Sep 2017 05:51:00.640,27.612,-174.002,507.689834
25 Sep 2017 05:52:00.640,31.384,-174.901,508.889128
25 Sep 2017 05:53:00.640,35.150,-175.854,510.168602
25 Sep 2017 05:54:00.640,38.909,-176.875,511.508071
25 Sep 2017 05:55:00.640,42.658,-177.981,512.886451
25 Sep 2017 05:56:00.640,46.397,-179.196,514.282129
25 Sep 2017 05:57:00.640,50.123,179.448,515.673331
25 Sep 2017 05:58:00.640,53.834,177.906,517.038493
25 Sep 2017 05:59:00.640,57.525,176.115,518.356626
25 Sep 2017 06:00:00.640,61.189,173.979,519.607667
25 Sep 2017 06:01:00.640,64.819,171.351,520.772804
25 Sep 2017 06:02:00.640,68.395,167.990,521.834787
25 Sep 2017 06:03:00.640,71.891,163.483,522.778202
25 Sep 2017 06:04:00.640,75.249,157.073,523.589715
25 Sep 2017 06:05:00.640,78.352,147.318,524.258284
25 Sep 2017 06:06:00.640,80.937,131.593,524.775319
25 Sep 2017 06:07:00.640,82.453,107.133,525.134819
25 Sep 2017 06:08:00.640,82.247,78.278,525.333452
25 Sep 2017 06:09:00.640,80.429,55.808,525.370597
25 Sep 2017 06:10:00.640,77.694,41.706,525.248342
25 Sep 2017 06:11:00.640,74.519,32.878,524.971438
25 Sep 2017 06:12:00.640,71.126,26.985,524.547208
25 Sep 2017 06:13:00.640,67.611,22.783,523.985415
25 Sep 2017 06:14:00.640,64.023,19.614,523.298091
25 Sep 2017 06:15:00.640,60.388,17.113,522.499328
25 Sep 2017 06:16:00.640,56.721,15.065,521.605031
25 Sep 2017 06:17:00.640,53.029,13.336,520.632642
25 Sep 2017 06:18:00.640,49.319,11.841,519.600836
25 Sep 2017 06:19:00.640,45.595,10.520,518.529198
25 Sep 2017 06:20:00.640,41.858,9.332,517.437874
25 Sep 2017 06:21:00.640,38.112,8.246,516.347216
25 Sep 2017 06:22:00.640,34.358,7.242,515.277424
25 Sep 2017 06:23:00.640,30.597,6.303,514.248180
25 Sep 2017 06:24:00.640,26.829,5.414,513.278293
25 Sep 2017 06:25:00.640,23.056,4.566,512.385362
25 Sep 2017 06:26:00.640,19.279,3.751,511.585450
25 Sep 2017 06:27:00.640,15.498,2.961,510.892795
25 Sep 2017 06:28:00.640,11.715,2.190,510.319544
25 Sep 2017 06:29:00.640,7.929,1.433,509.875531
25 Sep 2017 06:30:00.640,4.141,0.685,509.568096
25 Sep 2017 06:31:00.640,0.353,-0.058,509.401951
25 Sep 2017 06:32:00.640,-3.436,-0.801,509.379093
25 Sep 2017 06:33:00.640,-7.224,-1.548,509.498776
25 Sep 2017 06:34:00.640,-11.011,-2.303,509.757524
25 Sep 2017 06:35:00.640,-14.796,-3.071,510.149206
25 Sep 2017 06:36:00.640,-18.578,-3.857,510.665154
25 Sep 2017 06:37:00.640,-22.357,-4.668,511.294332
25 Sep 2017 06:38:00.640,-26.131,-5.509,512.023550
25 Sep 2017 06:39:00.640,-29.901,-6.390,512.837714
25 Sep 2017 06:40:00.640,-33.665,-7.319,513.720111
25 Sep 2017 06:41:00.640,-37.423,-8.311,514.652725
25 Sep 2017 06:42:00.640,-41.172,-9.380,515.616569
25 Sep 2017 06:43:00.640,-44.912,-10.548,516.592041
25 Sep 2017 06:44:00.640,-48.641,-11.842,517.559278
25 Sep 2017 06:45:00.640,-52.355,-13.303,518.498522
25 Sep 2017 06:46:00.640,-56.053,-14.984,519.390474
25 Sep 2017 06:47:00.640,-59.728,-16.967,520.216641
